label,diff,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,id_global
Sep-25,-0.02,ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti\ee-chart Parque Fedeerico Agusti Diferencia mensual NDVI.csv,Parque Federico Agusti,MENSUAL,11,495
Nov-24,0.028,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,1,496
Dec-24,-0.029,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,2,497
Jan-25,-0.017,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,3,498
Feb-25,-0.049,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,4,499
Mar-25,0.014,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,5,500
Apr-25,-0.019,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,6,501
May-25,-0.006,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,7,502
Jun-25,-0.058,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,8,503
Jul-25,0.027,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,9,504
Aug-25,-0.042,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,10,505
Sep-25,-0.011,ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica\ee-chart Parque Fuentechica Diferencia mensual NDVI.csv,Parque Fuentechica,MENSUAL,11,506
Nov-24,0.012,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,1,507
Dec-24,-0.034,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,2,508
Jan-25,-0.02,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,3,509
Feb-25,-0.035,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,4,510
Mar-25,0.019,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,5,511
Apr-25,-0.01,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,6,512
May-25,0.082,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,7,513
Jun-25,-0.026,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,8,514
Jul-25,0.02,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,9,515
Aug-25,-0.086,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,10,516
Sep-25,-0.034,ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina\ee-chart Parque Fuentelarreina Diferencia mensual NDVI.csv,Parque Fuentelarreina,MENSUAL,11,517
Nov-24,0.037,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,1,518
Dec-24,0.015,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,2,519
Jan-25,0.04,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,3,520
Feb-25,0.032,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,4,521
Mar-25,0.082,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,5,522
Apr-25,0.101,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,6,523
May-25,-0.007,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,7,524
Jun-25,-0.005,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,8,525
Jul-25,0.038,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,9,526
Aug-25,-0.013,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,10,527
Sep-25,-0.03,ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente\ee-chart Parque Félix Rodríguez de la Fuente Diferencia mensual NDVI.csv,Parque Félix Rodríguez de la Fuente,MENSUAL,11,528
Nov-24,-0.024,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,1,529
Dec-24,-0.05,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,2,530
Jan-25,-0.056,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,3,531
Feb-25,-0.077,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,4,532
Mar-25,-0.004,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,5,533
Apr-25,0.01,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,6,534
May-25,0.051,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,7,535
Jun-25,0.012,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,8,536
Jul-25,0.007,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,9,537
Aug-25,-0.07,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,10,538
Sep-25,-0.035,ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral\ee-chart Parque Gabriela Mistral Diferencia mensual NDVI.csv,Parque Gabriela Mistral,MENSUAL,11,539
Nov-24,0.051,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,1,540
Dec-24,-0.005,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,2,541
Jan-25,-0.009,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,3,542
Feb-25,-0.023,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,4,543
Mar-25,0.03,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,5,544
Apr-25,-0.095,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,6,545
May-25,0.008,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,7,546
Jun-25,-0.006,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,8,547
Jul-25,-0.026,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,9,548
Aug-25,-0.024,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,10,549
Sep-25,-0.038,ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita\ee-chart Parque General Fanjul-Santa Margarita Diferencia mensual NDVI.csv,Parque General Fanjul-Santa Margarita,MENSUAL,11,550
Nov-24,0.025,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,1,551
Dec-24,-0.02,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,2,552
Jan-25,0.031,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,3,553
Feb-25,-0.007,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,4,554
Mar-25,0.019,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,5,555
Apr-25,-0.036,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,6,556
May-25,0.024,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,7,557
Jun-25,-0.022,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,8,558
Jul-25,0.043,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,9,559
Aug-25,-0.002,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,10,560
Sep-25,-0.021,ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF\ee-chart Parque Imperial PVF Diferencia mensual NDVI.csv,Parque Imperial PVF,MENSUAL,11,561
Nov-24,0.054,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,1,562
Dec-24,-0.016,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,2,563
Jan-25,0.002,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,3,564
Feb-25,-0.009,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,4,565
Mar-25,0.004,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,5,566
Apr-25,-0.051,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,6,567
May-25,0.026,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,7,568
Jun-25,-0.043,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,8,569
Jul-25,0.002,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,9,570
Aug-25,-0.058,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,10,571
Sep-25,-0.013,ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo\ee-chart Parque Joaquín Lorenzo Diferencia mensual NDVI.csv,Parque Joaquín Lorenzo,MENSUAL,11,572
Nov-24,-0.003,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,1,573
Dec-24,-0.038,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,2,574
Jan-25,0.005,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,3,575
Feb-25,0.002,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,4,576
Mar-25,0.034,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,5,577
Apr-25,-0.002,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,6,578
May-25,-0.01,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,7,579
Jun-25,-0.04,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,8,580
Jul-25,0.076,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,9,581
Aug-25,0.017,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,10,582
Sep-25,-0.003,ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines)\ee-chart Parque Juan de la Cosa (Jardines) Diferencia mensual NDVI.csv,Parque Juan de la Cosa (Jardines),MENSUAL,11,583
Nov-24,0.017,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,1,584
Dec-24,-0.005,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,2,585
Jan-25,0.002,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,3,586
Feb-25,-0.007,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,4,587
Mar-25,0.018,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,5,588
Apr-25,-0.039,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,6,589
May-25,0.051,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,7,590
Jun-25,-0.024,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,8,591
Jul-25,0.048,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,9,592
Aug-25,-0.048,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,10,593
Sep-25,-0.001,ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII\ee-chart Parque Juan XXIII Diferencia mensual NDVI.csv,Parque Juan XXIII,MENSUAL,11,594
Nov-24,0.023,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,1,595
Dec-24,-0.033,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,2,596
Jan-25,-0.034,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,3,597
Feb-25,-0.052,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,4,598
Mar-25,-0.008,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,5,599
Apr-25,-0.038,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,6,600
May-25,0.021,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,7,601
Jun-25,-0.034,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,8,602
Jul-25,0.056,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,9,603
Aug-25,0.001,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,10,604
Sep-25,0.002,ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla\ee-chart Parque La Bombilla Diferencia mensual NDVI.csv,Parque La Bombilla,MENSUAL,11,605
Nov-24,-0.029,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,1,606
Dec-24,-0.057,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,2,607
Jan-25,-0.03,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,3,608
Feb-25,-0.067,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,4,609
Mar-25,-0.066,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,5,610
Apr-25,0.002,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,6,611
May-25,0.052,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,7,612
Jun-25,0.003,ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6\ee-chart Parque Las Tablas V-6 Diferencia mensual NDVI.csv,Parque Las Tablas V-6,MENSUAL,8,613
