system:time_start,0,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,id_global
"Aug 30, 2025",0.448,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,76,5322
"Aug 30, 2025",0.453,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,77,5323
"Sep 4, 2025",0.454,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,78,5324
"Sep 9, 2025",0.445,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,79,5325
"Sep 9, 2025",0.41,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,80,5326
"Sep 12, 2025",0.449,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,81,5327
"Sep 14, 2025",0.451,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,82,5328
"Sep 16, 2025",0.449,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,83,5329
"Sep 17, 2025",0.45,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,84,5330
"Sep 22, 2025",0.484,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,85,5331
"Sep 24, 2025",0.477,ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle\ee-chart Parque Norte Carmen Tagle NDVI en el tiempo.csv,Parque Norte Carmen Tagle,TIEMPO,86,5332
"Nov 6, 2024",0.598,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,1,5333
"Nov 11, 2024",0.577,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,2,5334
"Nov 18, 2024",0.542,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,3,5335
"Nov 28, 2024",0.551,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,4,5336
"Dec 3, 2024",0.512,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,5,5337
"Dec 6, 2024",0.488,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,6,5338
"Dec 8, 2024",0.526,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,7,5339
"Dec 16, 2024",0.535,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,8,5340
"Dec 21, 2024",0.527,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,9,5341
"Dec 23, 2024",0.482,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,10,5342
"Dec 26, 2024",0.511,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,11,5343
"Dec 28, 2024",0.496,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,12,5344
"Dec 31, 2024",0.503,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,13,5345
"Jan 12, 2025",0.503,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,14,5346
"Jan 15, 2025",0.493,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,15,5347
"Jan 17, 2025",0.454,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,16,5348
"Jan 30, 2025",0.505,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,17,5349
"Feb 1, 2025",0.48,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,18,5350
"Feb 4, 2025",0.463,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,19,5351
"Feb 6, 2025",0.476,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,20,5352
"Feb 16, 2025",0.435,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,21,5353
"Mar 28, 2025",0.456,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,22,5354
"Mar 30, 2025",0.449,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,23,5355
"Mar 31, 2025",0.448,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,24,5356
"Apr 7, 2025",0.472,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,25,5357
"Apr 17, 2025",0.481,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,26,5358
"Apr 25, 2025",0.484,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,27,5359
"Apr 27, 2025",0.485,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,28,5360
"May 25, 2025",0.549,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,29,5361
"May 27, 2025",0.537,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,30,5362
"May 29, 2025",0.522,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,31,5363
"May 30, 2025",0.526,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,32,5364
"Jun 6, 2025",0.478,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,33,5365
"Jun 8, 2025",0.478,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,34,5366
"Jun 9, 2025",0.45,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,35,5367
"Jun 14, 2025",0.5,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,36,5368
"Jun 16, 2025",0.468,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,37,5369
"Jun 18, 2025",0.477,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,38,5370
"Jun 21, 2025",0.451,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,39,5371
"Jun 21, 2025",0.439,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,40,5372
"Jun 26, 2025",0.468,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,41,5373
"Jun 28, 2025",0.455,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,42,5374
"Jun 29, 2025",0.452,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,43,5375
"Jul 1, 2025",0.373,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,44,5376
"Jul 4, 2025",0.468,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,45,5377
"Jul 6, 2025",0.459,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,46,5378
"Jul 8, 2025",0.45,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,47,5379
"Jul 9, 2025",0.459,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,48,5380
"Jul 11, 2025",0.456,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,49,5381
"Jul 11, 2025",0.463,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,50,5382
"Jul 14, 2025",0.484,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,51,5383
"Jul 16, 2025",0.458,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,52,5384
"Jul 18, 2025",0.464,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,53,5385
"Jul 19, 2025",0.466,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,54,5386
"Jul 21, 2025",0.465,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,55,5387
"Jul 21, 2025",0.477,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,56,5388
"Jul 24, 2025",0.167,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,57,5389
"Jul 26, 2025",0.458,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,58,5390
"Jul 28, 2025",0.447,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,59,5391
"Jul 29, 2025",0.473,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,60,5392
"Jul 31, 2025",0.45,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,61,5393
"Jul 31, 2025",0.449,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,62,5394
"Aug 3, 2025",0.442,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,63,5395
"Aug 5, 2025",0.435,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,64,5396
"Aug 7, 2025",0.439,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,65,5397
"Aug 8, 2025",0.428,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,66,5398
"Aug 10, 2025",0.444,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,67,5399
"Aug 10, 2025",0.444,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,68,5400
"Aug 13, 2025",0.466,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,69,5401
"Aug 15, 2025",0.42,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,70,5402
"Aug 20, 2025",0.459,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,71,5403
"Aug 20, 2025",0.179,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,72,5404
"Aug 23, 2025",0.441,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,73,5405
"Aug 27, 2025",0.377,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,74,5406
"Aug 28, 2025",0.48,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,75,5407
"Aug 30, 2025",0.48,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,76,5408
"Aug 30, 2025",0.485,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,77,5409
"Sep 4, 2025",0.485,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,78,5410
"Sep 9, 2025",0.475,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,79,5411
"Sep 9, 2025",0.467,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,80,5412
"Sep 12, 2025",0.493,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,81,5413
"Sep 14, 2025",0.49,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,82,5414
"Sep 16, 2025",0.483,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,83,5415
"Sep 17, 2025",0.488,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,84,5416
"Sep 22, 2025",0.526,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,85,5417
"Sep 24, 2025",0.514,ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria\ee-chart Parque Nuria NDVI en el tiempo.csv,Parque Nuria,TIEMPO,86,5418
"Nov 6, 2024",0.634,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,1,5419
"Nov 11, 2024",0.63,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,2,5420
"Nov 18, 2024",0.562,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,3,5421
"Nov 28, 2024",0.501,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,4,5422
"Dec 3, 2024",0.417,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,5,5423
"Dec 6, 2024",0.403,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,6,5424
"Dec 8, 2024",0.429,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,7,5425
"Dec 16, 2024",0.422,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,8,5426
"Dec 21, 2024",0.406,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,9,5427
"Dec 23, 2024",0.393,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,10,5428
"Dec 26, 2024",0.389,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,11,5429
"Dec 28, 2024",0.385,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,12,5430
"Dec 31, 2024",0.392,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,13,5431
"Jan 12, 2025",0.396,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,14,5432
"Jan 15, 2025",0.386,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,15,5433
"Jan 17, 2025",0.362,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,16,5434
"Jan 30, 2025",0.39,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,17,5435
"Feb 1, 2025",0.385,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,18,5436
"Feb 4, 2025",0.37,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,19,5437
"Feb 6, 2025",0.389,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,20,5438
"Feb 16, 2025",0.346,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,21,5439
"Mar 28, 2025",0.37,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,22,5440
"Mar 30, 2025",0.361,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,23,5441
"Mar 31, 2025",0.365,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,24,5442
"Apr 7, 2025",0.415,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,25,5443
"Apr 17, 2025",0.581,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,26,5444
"Apr 25, 2025",0.595,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,27,5445
"Apr 27, 2025",0.635,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,28,5446
"May 25, 2025",0.703,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,29,5447
"May 27, 2025",0.718,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,30,5448
"May 29, 2025",0.709,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,31,5449
"May 30, 2025",0.673,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,32,5450
"Jun 6, 2025",0.621,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,33,5451
"Jun 8, 2025",0.638,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,34,5452
"Jun 9, 2025",0.557,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,35,5453
"Jun 14, 2025",0.649,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,36,5454
"Jun 16, 2025",0.628,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,37,5455
"Jun 18, 2025",0.644,ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular\ee-chart Parque Papelera Peninsular NDVI en el tiempo.csv,Parque Papelera Peninsular,TIEMPO,38,5456
