label,diff,nombre_archivo,ruta_completa,carpeta,grupo,id_registro,system:time_start,0,id_global
Aug-25,-0.018,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,CON_NDVI,10,,,5442
Sep-25,-0.018,ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 Diferencia mensual NDVI.csv,Parque Las Tablas V-7,CON_NDVI,11,,,5443
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,1,"Nov 6, 2024",0.493,5444
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,2,"Nov 11, 2024",0.511,5445
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,3,"Nov 18, 2024",0.51,5446
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,4,"Nov 28, 2024",0.533,5447
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,5,"Dec 3, 2024",0.509,5448
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,6,"Dec 6, 2024",0.475,5449
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,7,"Dec 8, 2024",0.506,5450
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,8,"Dec 16, 2024",0.511,5451
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,9,"Dec 21, 2024",0.491,5452
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,10,"Dec 23, 2024",0.464,5453
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,11,"Dec 26, 2024",0.473,5454
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,12,"Dec 28, 2024",0.472,5455
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,13,"Dec 31, 2024",0.465,5456
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,14,"Jan 12, 2025",0.475,5457
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,15,"Jan 15, 2025",0.462,5458
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,16,"Jan 17, 2025",0.422,5459
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,17,"Jan 30, 2025",0.497,5460
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,18,"Feb 1, 2025",0.48,5461
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,19,"Feb 4, 2025",0.464,5462
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,20,"Feb 6, 2025",0.473,5463
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,21,"Feb 16, 2025",0.467,5464
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,22,"Mar 28, 2025",0.499,5465
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,23,"Mar 30, 2025",0.496,5466
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,24,"Mar 31, 2025",0.502,5467
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,25,"Apr 7, 2025",0.551,5468
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,26,"Apr 17, 2025",0.517,5469
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,27,"Apr 25, 2025",0.476,5470
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,28,"Apr 27, 2025",0.473,5471
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,29,"May 25, 2025",0.446,5472
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,30,"May 27, 2025",0.427,5473
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,31,"May 29, 2025",0.399,5474
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,32,"May 30, 2025",0.388,5475
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,33,"Jun 6, 2025",0.342,5476
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,34,"Jun 8, 2025",0.323,5477
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,35,"Jun 9, 2025",0.286,5478
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,36,"Jun 14, 2025",0.319,5479
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,37,"Jun 16, 2025",0.292,5480
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,38,"Jun 18, 2025",0.293,5481
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,39,"Jun 21, 2025",0.276,5482
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,40,"Jun 21, 2025",0.275,5483
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,41,"Jun 26, 2025",0.276,5484
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,42,"Jun 28, 2025",0.265,5485
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,43,"Jun 29, 2025",0.262,5486
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,44,"Jul 1, 2025",0.266,5487
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,45,"Jul 4, 2025",0.264,5488
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,46,"Jul 6, 2025",0.252,5489
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,47,"Jul 8, 2025",0.242,5490
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,48,"Jul 9, 2025",0.246,5491
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,49,"Jul 11, 2025",0.247,5492
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,50,"Jul 11, 2025",0.255,5493
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,51,"Jul 14, 2025",0.253,5494
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,52,"Jul 16, 2025",0.234,5495
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,53,"Jul 18, 2025",0.238,5496
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,54,"Jul 19, 2025",0.23,5497
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,55,"Jul 21, 2025",0.238,5498
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,56,"Jul 21, 2025",0.242,5499
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,57,"Jul 24, 2025",0.117,5500
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,58,"Jul 26, 2025",0.223,5501
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,59,"Jul 28, 2025",0.214,5502
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,60,"Jul 29, 2025",0.221,5503
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,61,"Jul 31, 2025",0.219,5504
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,62,"Jul 31, 2025",0.222,5505
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,63,"Aug 3, 2025",0.215,5506
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,64,"Aug 5, 2025",0.202,5507
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,65,"Aug 7, 2025",0.214,5508
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,66,"Aug 8, 2025",0.204,5509
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,67,"Aug 10, 2025",0.212,5510
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,68,"Aug 10, 2025",0.214,5511
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,69,"Aug 13, 2025",0.213,5512
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,70,"Aug 15, 2025",0.209,5513
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,71,"Aug 20, 2025",0.207,5514
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,72,"Aug 20, 2025",-0.022,5515
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,73,"Aug 23, 2025",0.223,5516
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,74,"Aug 27, 2025",0.193,5517
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,75,"Aug 28, 2025",0.221,5518
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,76,"Aug 30, 2025",0.221,5519
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,77,"Aug 30, 2025",0.224,5520
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,78,"Sep 4, 2025",0.226,5521
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,79,"Sep 9, 2025",0.229,5522
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,80,"Sep 9, 2025",0.157,5523
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,81,"Sep 12, 2025",0.21,5524
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,82,"Sep 14, 2025",0.214,5525
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,83,"Sep 16, 2025",0.218,5526
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,84,"Sep 17, 2025",0.217,5527
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,85,"Sep 22, 2025",0.247,5528
,,ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7\ee-chart Parque Las Tablas V-7 NDVI en el tiempo.csv,Parque Las Tablas V-7,CON_NDVI,86,"Sep 24, 2025",0.24,5529
Nov-24,0.008,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,1,,,5530
Dec-24,-0.003,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,2,,,5531
Jan-25,-0.011,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,3,,,5532
Feb-25,0.003,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,4,,,5533
Mar-25,0.017,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,5,,,5534
Apr-25,-0.019,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,6,,,5535
May-25,0.032,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,7,,,5536
Jun-25,-0.022,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,8,,,5537
Jul-25,0.049,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,9,,,5538
Aug-25,-0.006,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,10,,,5539
Sep-25,-0.007,ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares Diferencia mensual NDVI.csv,Parque Lavandera del Manzanares,CON_NDVI,11,,,5540
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,1,"Nov 6, 2024",0.471,5541
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,2,"Nov 11, 2024",0.479,5542
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,3,"Nov 18, 2024",0.455,5543
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,4,"Nov 28, 2024",0.477,5544
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,5,"Dec 3, 2024",0.425,5545
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,6,"Dec 6, 2024",0.402,5546
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,7,"Dec 8, 2024",0.45,5547
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,8,"Dec 16, 2024",0.421,5548
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,9,"Dec 21, 2024",0.407,5549
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,10,"Dec 23, 2024",0.417,5550
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,11,"Dec 26, 2024",0.382,5551
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,12,"Dec 28, 2024",0.399,5552
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,13,"Dec 31, 2024",0.388,5553
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,14,"Jan 12, 2025",0.407,5554
,,ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares\ee-chart Parque Lavanderas del Manzanares NDVI en el tiempo.csv,Parque Lavandera del Manzanares,CON_NDVI,15,"Jan 15, 2025",0.381,5555
